NO,체험프로그램명,체험처명,체험처유형,체험프로그램 직업유형,체험유형,초등학교대상여부,중학교대상여부,고등학교대상여부,위도,경도,체험인원,유무료구분,유료금액,체험시간,대면비대면구분,안전도,교육기부인증기관여부,체험지역명,체험진행장소
400,뷰티메이크업(국가자격증 로맨틱 메이크업 연계),SBS아카데미미용학원 인계캠퍼스,민간기업,메이크업 아티스트 및 분장사,직업실무체험형,,Y,Y,37.2643097973442,127.033972725876,60,무료,,1.0,79001,,,경기 수원시,체험처
399,[체험형] 찾진&멘토링 [조향사-MBTI 심리향수],플라란,개인사업장,섬유공학 기술자 및 시험원,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,,울산 남구,체험처
398,[체험형] 찾진&멘토링 [네일아티스트-네일아티스트 직업체험],살롱드비숑뷰티아카데미,개인사업장,미용 서비스원,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,,울산 남구,체험처
397,[창업가스토리&진로체험] 포토카드(명찰) 케이스 디자인,멍냥사랑방,개인사업장,예술·디자인·방송직,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,,울산 남구,체험처
396,"[창업가스토리&진로체험] 인형키링, 인형 옷 만들기",스위티 스티치,개인사업장,패션 디자이너,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,,울산 남구,체험처
395,탄소중립 실천을 위한 에코 크리에이터 직업 체험 / 수제종이 만들기,취향사무소,개인사업장,기타,직업실무체험형,Y,Y,Y,37.4827680023588,126.736900124702,30,유료,25000.0,2.0,79001,,,인천 부평구,학교
394,[2학기] 짐벌 촬영 & 유튜브 숏츠 만들기,두원공과대학교(파주캠퍼스),학교/대학교,방송·영상,학과체험형,,,Y,37.81567915137243,126.8010718386899,30,무료,,3.0,79001,,62001.0,경기 파주시,학교
393,[2학기] 진단검사의학 체험 : 임상병리과와 함께하는 생명과학 체험교실,두원공과대학교(파주캠퍼스),학교/대학교,간호교육,학과체험형,,,Y,37.816588902125375,126.80094446969112,30,무료,,3.0,79001,,62001.0,경기 파주시,학교
392,[2학기] 응급구조사 직업체험 및 응급처지 실습,두원공과대학교(파주캠퍼스),학교/대학교,구급의학,학과체험형,,,Y,37.8169014083804,126.800710355394,30,무료,,3.0,79001,,62001.0,경기 파주시,학교
391,[창업가스토리&진로체험] 매그놀리아 바나나푸딩,남구오마이초콜릿파이,개인사업장,음식 서비스직,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,62001.0,울산 남구,체험처
390,[2학기]캘리그라피 배우기와 작품제작 체험,두원공과대학교(파주캠퍼스),학교/대학교,산업디자인,학과체험형,,,Y,37.81576035213699,126.801139762444,30,무료,,3.0,79001,,62001.0,경기 파주시,학교
389,[창업가스토리&진로체험] 일상에서 브랜드가 시작하다-전통을 잇고 있다,주식회사 나율,민간기업,패션 디자이너,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,,울산 남구,체험처
388,[2학기] 미쉐린 가이드 레스토랑 파티시에 양성과정,두원공과대학교(파주캠퍼스),학교/대학교,식품가공,학과체험형,,,Y,37.81587728415912,126.80102587918834,30,무료,,3.0,79001,,62001.0,경기 파주시,학교
387,[2학기] 미쉐린 가이드 레스토랑 셰프 양성과정,두원공과대학교(파주캠퍼스),학교/대학교,식품가공,학과체험형,,,Y,37.815859341838,126.80107135517034,30,무료,,3.0,79001,,62001.0,경기 파주시,학교
386,아기자기 비즈 공예가,호룸,개인사업장,실내장식 디자이너,현장직업체험형,Y,Y,Y,36.3647473491109,127.426831612192,20,유료,20000.0,2.0,79001,,,대전 대덕구,학교
385,[2학기] AI와 Blender로 만드는 3D 게임 디자인,두원공과대학교(파주캠퍼스),학교/대학교,컨텐츠제작기술,학과체험형,,,Y,37.8158501980345,126.80099188102336,30,무료,,3.0,79001,,62001.0,경기 파주시,학교
384,[창업가스토리&진로체험] 순은레이어드 반지 만들기,소란은공방,개인사업장,제품 디자이너,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,17000.0,2.0,79001,,62001.0,울산 남구,체험처
383,[2학기] 논리력 향상을 위한 영리한 프로그래밍,두원공과대학교(파주캠퍼스),학교/대학교,프로그래밍언어,학과체험형,,,Y,37.815536147756674,126.80175363682326,30,무료,,3.0,79001,,62001.0,경기 파주시,학교
382,찾아가는 직업체험-로봇코딩전문가,남부권-울주군진로직업체험센터,공공기관/공기업,응용 소프트웨어 개발자,직업실무체험형,Y,Y,Y,35.60173931498598,129.15041073782203,100,유료,15000.0,2.0,79001,,62001.0,울산 울주군,학교
381,금속공예 소품만들기 (망치체험),호룸,개인사업장,제품 디자이너,현장직업체험형,Y,Y,Y,36.3647473491109,127.426831612192,20,유료,20000.0,2.0,79001,,,대전 대덕구,학교
380,[노작체험] 샤인머스캣 수확 체험(9월한정체험),쌈지촌마을/신현쌈지돈마을,개인사업장,과수작물 재배원,현장직업체험형,Y,Y,Y,36.4828303904312,126.595904730926,100,유료,15000.0,2.0,79001,,62001.0,충남 보령시,체험처
379,[체험형] 찾진&멘토링 [기후변화분석-기후분석실습],원메이커랩,개인사업장,자연과학 연구원 및 시험원,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,62001.0,울산 남구,체험처
378,진로멘토링 [3D 콘텐츠 크리에이터 (울산과학대 게임영상학과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,영상·녹화·편집 기사,대화형,,Y,Y,35.49545253257606,129.41612223974738,50,무료,,2.0,79001,,62001.0,울산 동구,학교
377,진로멘토링 [세무사(울산과학대 세무회계학과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,국제금융/외환,대화형,,Y,Y,35.496944020143665,129.41678394012345,50,무료,,2.0,79001,,62001.0,울산 동구,학교
376,진로멘토링[유치원 교사(울산과학대학교 유아교육과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,유아교육,대화형,,Y,Y,35.49640813048815,129.41654751921814,50,무료,,2.0,79001,,62001.0,울산 동구,학교
375,진로멘토링[호텔조리제빵사(울산과학대학교 호텔조리제빵과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,식품조리과학,대화형,,Y,Y,35.49507502127291,129.41562614282304,50,무료,,2.0,79001,,62001.0,울산 동구,학교
374,진로멘토링[식품영양사(울산과학대학교 식품영양학과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,식품과학,대화형,,Y,Y,35.495502411315094,129.41588133900646,50,무료,,2.0,79001,,62001.0,울산 동구,학교
373,(직업인멘토) 카페 베이커 : 제과제빵사 및 바리스타,파주시진로진학지원센터,공공기관/공기업,주방장 및 조리사,직업실무체험형,Y,Y,Y,37.7126203902637,126.68655633701,200,유료,13000.0,2.0,79001,,62001.0,경기 파주시,학교
372,진로멘토링 [건축가(울산과학대학교 실내건축디자인과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,건축공학일반,대화형,,Y,Y,35.49543847343023,129.4161493634269,50,무료,,2.0,79001,,62001.0,울산 동구,학교
371,진로멘토링[   (울산과학대학교 컴퓨터공학과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,소프트웨어공학,대화형,,Y,Y,35.49518701358879,129.41588290917778,50,무료,,2.0,79001,,62001.0,울산 동구,학교
370,[체험형] 찾진&멘토링 [생명공학자-DNA 추출],더이음교육 주식회사,민간기업,자연·생명과학 연구직,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,20000.0,2.0,79001,,,울산 남구,체험처
369,진로멘토링 [수의사(울산과학대 반려동물보건과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,수의학,대화형,,Y,Y,35.49558844978252,129.41653397634596,50,무료,,2.0,79001,,62001.0,울산 동구,학교
368,진로멘토링 [사회복지사(울산과학대 사회복지학과 멘토링)],울산과학대학교(동부캠퍼스),학교/대학교,사회복지학,대화형,,Y,Y,35.49690304872282,129.4156808976426,50,무료,,2.0,79001,,62001.0,울산 동구,학교
367,[학교방문형체험 ]컬러테라피 자개 달항아리 액자 만들기,이소와(ISOWA),개인사업장,제품 디자이너,직업실무체험형,Y,Y,Y,36.59796991905964,127.45736186710046,100,유료,33000.0,2.0,79001,,,충북 청주시,학교
366,[세종진로교육원] 2026년 진로박람회 [꿈꾸는 대로-나를 만나는 여행],세종진로체험지원센터,공공기관/공기업,교육 관리자,캠프형,,Y,,36.4800649113757,127.289195324698,2300,무료,,3.0,79001,,,세종 세종시,체험처
365,[체험형] 찾진&멘토링 [라탄공예가-라탄필통],(주)호재_쁘띠마망,개인사업장,디자이너,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,,울산 남구,체험처
364,[체험형] 찾진&멘토링 [조향사-펴퓸 핸드크림],플라란,개인사업장,기타,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,,울산 남구,체험처
363,꿈꾸는 큐레이터,부산근현대역사관,공공기관/공기업,학예사 및 문화재 보존원,현장견학형,,Y,Y,35.10254164806237,129.03213029218264,20,무료,,2.0,79001,,,부산 중구,체험처
362,농업체험학습(바이오 체험- 섬유탈취제 만들기),청주농업고등학교,학교/대학교,기타농생물,학과체험형,,Y,,36.660305571072456,127.48582101935907,15,무료,,2.0,79001,,,충북 청주시,체험처
361,AI와 함께하는 나만의 웹툰·일러스트 생성하기,SBS아카데미컴퓨터아트학원 천안지점,민간기업,미디어 콘텐츠 디자이너,직업실무체험형,Y,Y,,36.8153477619773,127.108718302549,14,무료,,4.0,79001,,62001.0,충남 천안시,체험처
360,농업체험학습(산림환경자원과 체험-DIY 연필꽂이),청주농업고등학교,학교/대학교,산림생태/휴양,학과체험형,,Y,,36.660305571072456,127.48582101935907,15,무료,,2.0,79001,,,충북 청주시,체험처
359,농업체험학습(농업토목과 체험-CAD를 활용하여 지리조사도면 편집하기),청주농업고등학교,학교/대학교,농업재료시공,학과체험형,,Y,,36.660305571072456,127.48582101935907,15,무료,,2.0,79001,,,충북 청주시,체험처
358,"농업체험학습(식품가공과 체험-레몬, 초코마들렌 만들기)",청주농업고등학교,학교/대학교,식품가공/개발,학과체험형,,Y,,36.65842782303847,127.48555197593996,15,무료,,2.0,79001,,,충북 청주시,체험처
357,농업진로체험학습(소형지게차운전),청주농업고등학교,학교/대학교,건설·채굴 기계 운전원,학과체험형,,Y,,36.65852806097024,127.48527858398586,30,무료,,2.0,79001,,,충북 청주시,체험처
356,알록달록 꽃음료수 만들기로 만나는 플로리스트 직업체험,봄그린플라워,개인사업장,소규모 상점 경영 및 일선 관리 종사원,현장직업체험형,Y,Y,Y,37.667309123334,126.771018399347,20,유료,25000.0,2.0,79001,,,경기 고양시,학교
355,농업진로체험학습(소형굴착기 운전),청주농업고등학교,학교/대학교,건설·채굴 기계 운전원,학과체험형,,Y,,36.65852806097024,127.48527858398586,30,무료,,2.0,79001,,,충북 청주시,체험처
354,농업체험학습(하비리움 체험-플라워 오브제 만들기),청주농업고등학교,학교/대학교,기타원예학,학과체험형,,Y,,36.660305571072456,127.48582101935907,20,무료,,2.0,79001,,,충북 청주시,체험처
353,농업진로체험학습(동물농장 체험),청주농업고등학교,학교/대학교,축산경영,학과체험형,,Y,,36.65928943532735,127.4864018287688,20,무료,,2.0,79001,,,충북 청주시,체험처
352,웹툰작가 진로직업체험,(주)에스씨에이게임인천,민간기업,미디어 콘텐츠 디자이너,현장직업체험형,,,Y,37.49210791759161,126.7239492923229,15,무료,,1.0,79001,,,인천 부평구,체험처
351,도예가 진로직업체험 – 흙으로 만드는 가치,나:비다,청소년/시민단체,예술·디자인·방송직,직업실무체험형,Y,Y,Y,33.2531511291441,126.558226010493,25,유료,30000.0,2.0,79001,,,제주 서귀포시,학교
350,로봇 공학자 진로체험 : 레고 로봇 코딩,(주)에듀밋(부여지사),민간기업,로보틱스/로봇공학,현장직업체험형,Y,,,36.2780560255158,126.906998659179,30,무료,,2.0,79001,,62001.0,충남 부여군,체험처
349,또래관계증진집단프로그램,리움브레인센터,개인사업장,상담 전문가,캠프형,Y,Y,Y,35.1938861858382,126.815051808148,100,유료,10000.0,2.0,79001,,62001.0,광주 광산구,학교
348,바다케이크,미소베이킹,개인사업장,기타,현장직업체험형,Y,Y,Y,36.5987105758679,127.471168721215,30,유료,25000.0,2.0,79001,,,충북 청주시,학교
347,무대 공연 장비 교육 프로그램,예술인테리어해우,민간기업,감독 및 기술감독,직업실무체험형,Y,Y,Y,37.3189626388514,126.835509884071,20,유료,20000.0,20.0,79001,,,경기 안산시,체험처
346,뮤지컬 배우 체험 프로그램,예술인테리어해우,민간기업,배우 및 모델,직업실무체험형,Y,Y,Y,37.3189626388514,126.835509884071,20,유료,15000.0,40.0,79001,,,경기 안산시,체험처
345,꽃식초만들기,꽃식초스튜디오,개인사업장,기타,직업실무체험형,Y,Y,Y,37.4632485632854,126.71629565185631,25,유료,25000.0,2.0,79001,,,인천 남동구,체험처
344,AI를 활용한 뮤지컬 기획 및 창제작 프로그램,예술인테리어해우,민간기업,연극연출/연기,직업실무체험형,Y,Y,Y,37.3189626388514,126.835509884071,20,유료,20000.0,40.0,79001,,,경기 안산시,체험처
343,지구를 살리는 커피박 업사이클링 공예,우드 그리고 버닝이야기,개인사업장,제품 디자이너,현장직업체험형,Y,Y,Y,35.8189674934581,128.534992363924,25,유료,20000.0,2.0,79001,,,대구 달서구,학교
342,공예가 향기 제품디자이너 석고방향제 컬러링,오인트(충남금산센터),개인사업장,제품 디자이너,직업실무체험형,Y,Y,Y,36.0978929446792,127.490965799388,200,유료,20000.0,1.0,79001,,,충남 금산군,체험처
